pred,label,max_prob,length_tokens,latency_s_per_sample,precision,batch_size,seq_len,repeat_id
1,1,0.526177883,13,0.0106293,fp32_strict,1,128,4
1,0,0.527894855,10,0.010548,fp32_strict,1,128,4
1,1,0.525993526,24,0.0110841,fp32_strict,1,128,4
1,1,0.526922882,27,0.0107599,fp32_strict,1,128,4
1,0,0.527820587,13,0.0118762,fp32_strict,1,128,4
1,1,0.527035117,26,0.0105692,fp32_strict,1,128,4
1,0,0.52741611,8,0.0105187,fp32_strict,1,128,4
1,0,0.527631462,16,0.0109912,fp32_strict,1,128,4
1,1,0.521685839,26,0.0106939,fp32_strict,1,128,4
1,0,0.527687311,39,0.0128106,fp32_strict,1,128,4
1,1,0.525103509,21,0.0103533,fp32_strict,1,128,4
1,0,0.526304483,45,0.0102088,fp32_strict,1,128,4
1,0,0.528429151,22,0.0102447,fp32_strict,1,128,4
1,1,0.5247823,29,0.0109274,fp32_strict,1,128,4
1,0,0.523458719,30,0.009665,fp32_strict,1,128,4
1,1,0.527351081,29,0.0095113,fp32_strict,1,128,4
1,1,0.526352823,22,0.0095306,fp32_strict,1,128,4
1,1,0.526622891,48,0.0094157,fp32_strict,1,128,4
1,0,0.528336227,13,0.0094564,fp32_strict,1,128,4
1,0,0.525178134,22,0.0094439,fp32_strict,1,128,4
1,0,0.523943782,37,0.0097346,fp32_strict,1,128,4
1,0,0.525310993,18,0.0095524,fp32_strict,1,128,4
1,0,0.52445209,11,0.0094931,fp32_strict,1,128,4
1,1,0.527612388,21,0.0096543,fp32_strict,1,128,4
1,1,0.524151742,20,0.009895,fp32_strict,1,128,4
1,0,0.52331847,36,0.0095099,fp32_strict,1,128,4
1,0,0.523967385,35,0.0094725,fp32_strict,1,128,4
1,1,0.524192512,29,0.0117564,fp32_strict,1,128,4
1,0,0.528480411,21,0.0117967,fp32_strict,1,128,4
1,0,0.526717663,14,0.0094382,fp32_strict,1,128,4
1,1,0.526393473,39,0.0097545,fp32_strict,1,128,4
1,0,0.525018573,32,0.0106956,fp32_strict,1,128,4
1,1,0.528269172,12,0.0116754,fp32_strict,1,128,4
1,0,0.525604129,39,0.0094261,fp32_strict,1,128,4
1,0,0.523334324,25,0.0120523,fp32_strict,1,128,4
1,0,0.526528418,15,0.0110629,fp32_strict,1,128,4
1,1,0.526037693,32,0.0099881,fp32_strict,1,128,4
1,0,0.525035679,38,0.009681,fp32_strict,1,128,4
1,1,0.527394533,28,0.0106943,fp32_strict,1,128,4
1,1,0.528210163,25,0.0109187,fp32_strict,1,128,4
1,1,0.525933206,24,0.0094259,fp32_strict,1,128,4
1,1,0.526732028,26,0.0103065,fp32_strict,1,128,4
1,1,0.523418725,25,0.0093436,fp32_strict,1,128,4
1,1,0.526579857,15,0.0102128,fp32_strict,1,128,4
1,0,0.523911774,22,0.009401,fp32_strict,1,128,4
1,0,0.526517987,20,0.0094307,fp32_strict,1,128,4
1,0,0.525445998,24,0.0095987,fp32_strict,1,128,4
1,1,0.526401937,18,0.0095193,fp32_strict,1,128,4
1,1,0.524263382,16,0.0115984,fp32_strict,1,128,4
1,0,0.525930583,26,0.0098055,fp32_strict,1,128,4
1,0,0.527301371,43,0.012428,fp32_strict,1,128,4
1,1,0.526582062,31,0.0112009,fp32_strict,1,128,4
1,1,0.52758038,23,0.0097106,fp32_strict,1,128,4
1,1,0.525376439,20,0.0097581,fp32_strict,1,128,4
1,0,0.524014294,27,0.0105757,fp32_strict,1,128,4
1,1,0.526648641,10,0.0098501,fp32_strict,1,128,4
1,0,0.527174115,29,0.0118785,fp32_strict,1,128,4
1,0,0.527109623,15,0.0098038,fp32_strict,1,128,4
1,0,0.525227547,16,0.0098353,fp32_strict,1,128,4
1,0,0.526085675,37,0.009816,fp32_strict,1,128,4
1,1,0.525130391,26,0.0098551,fp32_strict,1,128,4
1,0,0.527042031,37,0.0102204,fp32_strict,1,128,4
1,1,0.525991857,22,0.0097709,fp32_strict,1,128,4
1,1,0.5248276,32,0.0097906,fp32_strict,1,128,4
1,0,0.523310781,28,0.0101381,fp32_strict,1,128,4
1,0,0.523920894,22,0.0098735,fp32_strict,1,128,4
1,1,0.524419188,23,0.0097516,fp32_strict,1,128,4
1,1,0.526122868,12,0.0099932,fp32_strict,1,128,4
1,1,0.525458574,15,0.0097904,fp32_strict,1,128,4
1,0,0.527614355,18,0.0098242,fp32_strict,1,128,4
1,0,0.524024248,42,0.0097314,fp32_strict,1,128,4
1,1,0.524597406,38,0.0120317,fp32_strict,1,128,4
1,1,0.523904979,13,0.0097912,fp32_strict,1,128,4
1,1,0.527673602,32,0.0097475,fp32_strict,1,128,4
1,0,0.52539736,20,0.0099157,fp32_strict,1,128,4
1,1,0.526431262,17,0.0097999,fp32_strict,1,128,4
1,0,0.525123298,16,0.0100009,fp32_strict,1,128,4
1,1,0.523950398,22,0.0119263,fp32_strict,1,128,4
1,1,0.525094807,34,0.0097693,fp32_strict,1,128,4
1,0,0.526519537,55,0.0097513,fp32_strict,1,128,4
1,1,0.522348464,24,0.0101907,fp32_strict,1,128,4
1,0,0.526780903,27,0.009865,fp32_strict,1,128,4
1,0,0.527672648,25,0.0097842,fp32_strict,1,128,4
1,1,0.523875952,31,0.0097674,fp32_strict,1,128,4
1,1,0.524992764,28,0.0099074,fp32_strict,1,128,4
1,1,0.526777208,26,0.0097891,fp32_strict,1,128,4
1,0,0.525271535,27,0.009949,fp32_strict,1,128,4
1,1,0.525863349,24,0.0099426,fp32_strict,1,128,4
1,1,0.52549839,40,0.0098977,fp32_strict,1,128,4
1,1,0.526997626,23,0.0099584,fp32_strict,1,128,4
1,1,0.526089668,23,0.0101513,fp32_strict,1,128,4
1,1,0.523163199,23,0.0181266,fp32_strict,1,128,4
1,0,0.524752259,18,0.0098806,fp32_strict,1,128,4
1,1,0.525152445,25,0.0098496,fp32_strict,1,128,4
1,1,0.523578227,32,0.0101902,fp32_strict,1,128,4
1,0,0.525938809,31,0.0099458,fp32_strict,1,128,4
1,0,0.525570989,34,0.010333,fp32_strict,1,128,4
1,1,0.524752498,34,0.0098775,fp32_strict,1,128,4
1,0,0.52401948,30,0.0099417,fp32_strict,1,128,4
1,0,0.526013196,13,0.0107324,fp32_strict,1,128,4
1,1,0.524408162,28,0.0095102,fp32_strict,1,128,4
1,0,0.527279317,27,0.0100665,fp32_strict,1,128,4
1,1,0.530658066,22,0.0095029,fp32_strict,1,128,4
1,1,0.527412117,18,0.0095625,fp32_strict,1,128,4
1,1,0.527482212,54,0.0095743,fp32_strict,1,128,4
1,0,0.524223983,40,0.0121453,fp32_strict,1,128,4
1,1,0.522065759,23,0.0097722,fp32_strict,1,128,4
1,0,0.521976054,28,0.0096885,fp32_strict,1,128,4
1,0,0.522763014,27,0.0094819,fp32_strict,1,128,4
1,1,0.527043104,24,0.0094587,fp32_strict,1,128,4
1,0,0.52452749,16,0.0094911,fp32_strict,1,128,4
1,0,0.526360154,20,0.0094744,fp32_strict,1,128,4
1,1,0.525682449,10,0.0096053,fp32_strict,1,128,4
1,0,0.526334405,10,0.0095419,fp32_strict,1,128,4
1,1,0.523877621,35,0.0094481,fp32_strict,1,128,4
1,0,0.524767637,24,0.0096634,fp32_strict,1,128,4
1,1,0.526942492,20,0.0096698,fp32_strict,1,128,4
1,1,0.524795294,32,0.0095128,fp32_strict,1,128,4
1,0,0.526431918,26,0.009489,fp32_strict,1,128,4
1,0,0.527255118,21,0.0116039,fp32_strict,1,128,4
1,1,0.528435409,33,0.0114615,fp32_strict,1,128,4
1,0,0.523340285,27,0.0094975,fp32_strict,1,128,4
1,1,0.525980055,13,0.011113,fp32_strict,1,128,4
1,1,0.525052726,15,0.0095387,fp32_strict,1,128,4
1,1,0.525847673,39,0.0094562,fp32_strict,1,128,4
1,1,0.528206289,29,0.0115069,fp32_strict,1,128,4
1,0,0.524252653,29,0.0115259,fp32_strict,1,128,4
1,0,0.525483429,39,0.0118495,fp32_strict,1,128,4
1,1,0.524941981,33,0.0130775,fp32_strict,1,128,4
1,1,0.524751246,22,0.0094675,fp32_strict,1,128,4
1,0,0.523609102,16,0.0116259,fp32_strict,1,128,4
1,0,0.523913562,21,0.0104461,fp32_strict,1,128,4
1,1,0.527999938,24,0.0094587,fp32_strict,1,128,4
1,0,0.527028441,51,0.0105428,fp32_strict,1,128,4
1,0,0.524416983,25,0.0099808,fp32_strict,1,128,4
1,0,0.52346319,49,0.0110283,fp32_strict,1,128,4
1,0,0.524559736,17,0.0111534,fp32_strict,1,128,4
1,0,0.52660954,11,0.0094347,fp32_strict,1,128,4
1,1,0.526819289,14,0.009448,fp32_strict,1,128,4
1,0,0.52545929,16,0.0094658,fp32_strict,1,128,4
1,0,0.522125185,28,0.009762,fp32_strict,1,128,4
1,0,0.524361372,21,0.0098527,fp32_strict,1,128,4
1,1,0.525433898,20,0.0097038,fp32_strict,1,128,4
1,1,0.524692953,16,0.0099469,fp32_strict,1,128,4
1,0,0.52815038,25,0.0099303,fp32_strict,1,128,4
1,0,0.523743212,34,0.0108217,fp32_strict,1,128,4
1,1,0.528270364,28,0.0099856,fp32_strict,1,128,4
1,0,0.526487589,33,0.0098279,fp32_strict,1,128,4
1,0,0.524786055,23,0.0115333,fp32_strict,1,128,4
1,1,0.525170684,40,0.0098463,fp32_strict,1,128,4
1,1,0.526177883,13,0.0119806,fp32_strict,1,128,5
1,0,0.527894855,10,0.0117385,fp32_strict,1,128,5
1,1,0.525993526,24,0.0123476,fp32_strict,1,128,5
1,1,0.526922882,27,0.0119269,fp32_strict,1,128,5
1,0,0.527820587,13,0.0127208,fp32_strict,1,128,5
1,1,0.527035117,26,0.0121132,fp32_strict,1,128,5
1,0,0.52741611,8,0.0109648,fp32_strict,1,128,5
1,0,0.527631462,16,0.0124976,fp32_strict,1,128,5
1,1,0.521685839,26,0.0107399,fp32_strict,1,128,5
1,0,0.527687311,39,0.0106103,fp32_strict,1,128,5
1,1,0.525103509,21,0.0101903,fp32_strict,1,128,5
1,0,0.526304483,45,0.0101711,fp32_strict,1,128,5
1,0,0.528429151,22,0.0108725,fp32_strict,1,128,5
1,1,0.5247823,29,0.0103046,fp32_strict,1,128,5
1,0,0.523458719,30,0.0103306,fp32_strict,1,128,5
1,1,0.527351081,29,0.0102201,fp32_strict,1,128,5
1,1,0.526352823,22,0.0102324,fp32_strict,1,128,5
1,1,0.526622891,48,0.0102477,fp32_strict,1,128,5
1,0,0.528336227,13,0.0103248,fp32_strict,1,128,5
1,0,0.525178134,22,0.0100766,fp32_strict,1,128,5
1,0,0.523943782,37,0.0102591,fp32_strict,1,128,5
1,0,0.525310993,18,0.011555,fp32_strict,1,128,5
1,0,0.52445209,11,0.0101422,fp32_strict,1,128,5
1,1,0.527612388,21,0.0101612,fp32_strict,1,128,5
1,1,0.524151742,20,0.0101416,fp32_strict,1,128,5
1,0,0.52331847,36,0.0094155,fp32_strict,1,128,5
1,0,0.523967385,35,0.0093811,fp32_strict,1,128,5
1,1,0.524192512,29,0.0094502,fp32_strict,1,128,5
1,0,0.528480411,21,0.0111376,fp32_strict,1,128,5
1,0,0.526717663,14,0.0095184,fp32_strict,1,128,5
1,1,0.526393473,39,0.0097165,fp32_strict,1,128,5
1,0,0.525018573,32,0.0137077,fp32_strict,1,128,5
1,1,0.528269172,12,0.010451,fp32_strict,1,128,5
1,0,0.525604129,39,0.0094144,fp32_strict,1,128,5
1,0,0.523334324,25,0.0095558,fp32_strict,1,128,5
1,0,0.526528418,15,0.0094167,fp32_strict,1,128,5
1,1,0.526037693,32,0.0093923,fp32_strict,1,128,5
1,0,0.525035679,38,0.0094322,fp32_strict,1,128,5
1,1,0.527394533,28,0.0094841,fp32_strict,1,128,5
1,1,0.528210163,25,0.0094861,fp32_strict,1,128,5
1,1,0.525933206,24,0.0098031,fp32_strict,1,128,5
1,1,0.526732028,26,0.0095306,fp32_strict,1,128,5
1,1,0.523418725,25,0.0095815,fp32_strict,1,128,5
1,1,0.526579857,15,0.0095402,fp32_strict,1,128,5
1,0,0.523911774,22,0.0095994,fp32_strict,1,128,5
1,0,0.526517987,20,0.0096355,fp32_strict,1,128,5
1,0,0.525445998,24,0.0095626,fp32_strict,1,128,5
1,1,0.526401937,18,0.0102649,fp32_strict,1,128,5
1,1,0.524263382,16,0.0115662,fp32_strict,1,128,5
1,0,0.525930583,26,0.0098352,fp32_strict,1,128,5
1,0,0.527301371,43,0.0105356,fp32_strict,1,128,5
1,1,0.526582062,31,0.0098476,fp32_strict,1,128,5
1,1,0.52758038,23,0.0098432,fp32_strict,1,128,5
1,1,0.525376439,20,0.0108738,fp32_strict,1,128,5
1,0,0.524014294,27,0.011018,fp32_strict,1,128,5
1,1,0.526648641,10,0.0097602,fp32_strict,1,128,5
1,0,0.527174115,29,0.0122355,fp32_strict,1,128,5
1,0,0.527109623,15,0.0099146,fp32_strict,1,128,5
1,0,0.525227547,16,0.009782,fp32_strict,1,128,5
1,0,0.526085675,37,0.0101139,fp32_strict,1,128,5
1,1,0.525130391,26,0.0098322,fp32_strict,1,128,5
1,0,0.527042031,37,0.0098167,fp32_strict,1,128,5
1,1,0.525991857,22,0.0097387,fp32_strict,1,128,5
1,1,0.5248276,32,0.0103135,fp32_strict,1,128,5
1,0,0.523310781,28,0.0098903,fp32_strict,1,128,5
1,0,0.523920894,22,0.0098651,fp32_strict,1,128,5
1,1,0.524419188,23,0.0102013,fp32_strict,1,128,5
1,1,0.526122868,12,0.0099553,fp32_strict,1,128,5
1,1,0.525458574,15,0.0098182,fp32_strict,1,128,5
1,0,0.527614355,18,0.0099714,fp32_strict,1,128,5
1,0,0.524024248,42,0.0108707,fp32_strict,1,128,5
1,1,0.524597406,38,0.009767,fp32_strict,1,128,5
1,1,0.523904979,13,0.0106558,fp32_strict,1,128,5
1,1,0.527673602,32,0.0097539,fp32_strict,1,128,5
1,0,0.52539736,20,0.0097742,fp32_strict,1,128,5
1,1,0.526431262,17,0.0097853,fp32_strict,1,128,5
1,0,0.525123298,16,0.0098361,fp32_strict,1,128,5
1,1,0.523950398,22,0.0098011,fp32_strict,1,128,5
1,1,0.525094807,34,0.0097767,fp32_strict,1,128,5
1,0,0.526519537,55,0.0098498,fp32_strict,1,128,5
1,1,0.522348464,24,0.0098767,fp32_strict,1,128,5
1,0,0.526780903,27,0.00982,fp32_strict,1,128,5
1,0,0.527672648,25,0.0097473,fp32_strict,1,128,5
1,1,0.523875952,31,0.0098742,fp32_strict,1,128,5
1,1,0.524992764,28,0.0098516,fp32_strict,1,128,5
1,1,0.526777208,26,0.0097488,fp32_strict,1,128,5
1,0,0.525271535,27,0.0107053,fp32_strict,1,128,5
1,1,0.525863349,24,0.0109584,fp32_strict,1,128,5
1,1,0.52549839,40,0.009755,fp32_strict,1,128,5
1,1,0.526997626,23,0.0097042,fp32_strict,1,128,5
1,1,0.526089668,23,0.0101527,fp32_strict,1,128,5
1,1,0.523163199,23,0.0125589,fp32_strict,1,128,5
1,0,0.524752259,18,0.0100357,fp32_strict,1,128,5
1,1,0.525152445,25,0.0100984,fp32_strict,1,128,5
1,1,0.523578227,32,0.0097687,fp32_strict,1,128,5
1,0,0.525938809,31,0.0098722,fp32_strict,1,128,5
1,0,0.525570989,34,0.0098384,fp32_strict,1,128,5
1,1,0.524752498,34,0.0097245,fp32_strict,1,128,5
1,0,0.52401948,30,0.009617,fp32_strict,1,128,5
1,0,0.526013196,13,0.0095929,fp32_strict,1,128,5
1,1,0.524408162,28,0.0094358,fp32_strict,1,128,5
1,0,0.527279317,27,0.0094217,fp32_strict,1,128,5
1,1,0.530658066,22,0.0094731,fp32_strict,1,128,5
1,1,0.527412117,18,0.0094363,fp32_strict,1,128,5
1,1,0.527482212,54,0.0094484,fp32_strict,1,128,5
1,0,0.524223983,40,0.0109141,fp32_strict,1,128,5
1,1,0.522065759,23,0.009544,fp32_strict,1,128,5
1,0,0.521976054,28,0.0095948,fp32_strict,1,128,5
1,0,0.522763014,27,0.0095729,fp32_strict,1,128,5
1,1,0.527043104,24,0.0118322,fp32_strict,1,128,5
1,0,0.52452749,16,0.009562,fp32_strict,1,128,5
1,0,0.526360154,20,0.0095776,fp32_strict,1,128,5
1,1,0.525682449,10,0.0096121,fp32_strict,1,128,5
1,0,0.526334405,10,0.0094742,fp32_strict,1,128,5
1,1,0.523877621,35,0.009452,fp32_strict,1,128,5
1,0,0.524767637,24,0.0095626,fp32_strict,1,128,5
1,1,0.526942492,20,0.0095709,fp32_strict,1,128,5
1,1,0.524795294,32,0.0102653,fp32_strict,1,128,5
1,0,0.526431918,26,0.0112959,fp32_strict,1,128,5
1,0,0.527255118,21,0.009395,fp32_strict,1,128,5
1,1,0.528435409,33,0.0094428,fp32_strict,1,128,5
1,0,0.523340285,27,0.0095721,fp32_strict,1,128,5
1,1,0.525980055,13,0.0094579,fp32_strict,1,128,5
1,1,0.525052726,15,0.0093834,fp32_strict,1,128,5
1,1,0.525847673,39,0.0095214,fp32_strict,1,128,5
1,1,0.528206289,29,0.0105559,fp32_strict,1,128,5
1,0,0.524252653,29,0.0094994,fp32_strict,1,128,5
1,0,0.525483429,39,0.0094659,fp32_strict,1,128,5
1,1,0.524941981,33,0.0096117,fp32_strict,1,128,5
1,1,0.524751246,22,0.00944,fp32_strict,1,128,5
1,0,0.523609102,16,0.0094893,fp32_strict,1,128,5
1,0,0.523913562,21,0.009723,fp32_strict,1,128,5
1,1,0.527999938,24,0.009453,fp32_strict,1,128,5
1,0,0.527028441,51,0.0097546,fp32_strict,1,128,5
1,0,0.524416983,25,0.0094828,fp32_strict,1,128,5
1,0,0.52346319,49,0.0096008,fp32_strict,1,128,5
1,0,0.524559736,17,0.0114745,fp32_strict,1,128,5
1,0,0.52660954,11,0.0096512,fp32_strict,1,128,5
1,1,0.526819289,14,0.010354,fp32_strict,1,128,5
1,0,0.52545929,16,0.0111365,fp32_strict,1,128,5
1,0,0.522125185,28,0.009412,fp32_strict,1,128,5
1,0,0.524361372,21,0.0104362,fp32_strict,1,128,5
1,1,0.525433898,20,0.0098012,fp32_strict,1,128,5
1,1,0.524692953,16,0.0098622,fp32_strict,1,128,5
1,0,0.52815038,25,0.010264,fp32_strict,1,128,5
1,0,0.523743212,34,0.0097656,fp32_strict,1,128,5
1,1,0.528270364,28,0.0097224,fp32_strict,1,128,5
1,0,0.526487589,33,0.0130077,fp32_strict,1,128,5
1,0,0.524786055,23,0.0118725,fp32_strict,1,128,5
1,1,0.525170684,40,0.0154416,fp32_strict,1,128,5
1,1,0.526173949,13,0.0079508,fp32_tf32,1,128,1
1,0,0.527900338,10,0.0100948,fp32_tf32,1,128,1
1,1,0.525996506,24,0.008241,fp32_tf32,1,128,1
1,1,0.526924789,27,0.0083377,fp32_tf32,1,128,1
1,0,0.52781707,13,0.0079756,fp32_tf32,1,128,1
1,1,0.527042985,26,0.0079646,fp32_tf32,1,128,1
1,0,0.527414143,8,0.0080643,fp32_tf32,1,128,1
1,0,0.527637303,16,0.0079003,fp32_tf32,1,128,1
1,1,0.521681726,26,0.0076367,fp32_tf32,1,128,1
1,0,0.527674556,39,0.0077217,fp32_tf32,1,128,1
1,1,0.525100768,21,0.0076699,fp32_tf32,1,128,1
1,0,0.52630806,45,0.0077213,fp32_tf32,1,128,1
1,0,0.528428435,22,0.0078506,fp32_tf32,1,128,1
1,1,0.524783194,29,0.0081544,fp32_tf32,1,128,1
1,0,0.523451328,30,0.0077252,fp32_tf32,1,128,1
1,1,0.527350366,29,0.0078461,fp32_tf32,1,128,1
1,1,0.526350796,22,0.0076187,fp32_tf32,1,128,1
1,1,0.526617229,48,0.0076521,fp32_tf32,1,128,1
1,0,0.528328657,13,0.0075894,fp32_tf32,1,128,1
1,0,0.525178909,22,0.0076022,fp32_tf32,1,128,1
1,0,0.523943365,37,0.0081385,fp32_tf32,1,128,1
1,0,0.52530849,18,0.0077153,fp32_tf32,1,128,1
1,0,0.524451911,11,0.0114059,fp32_tf32,1,128,1
1,1,0.527610183,21,0.0098141,fp32_tf32,1,128,1
1,1,0.52414608,20,0.0076564,fp32_tf32,1,128,1
1,0,0.523307979,36,0.012269,fp32_tf32,1,128,1
1,0,0.523966193,35,0.0071863,fp32_tf32,1,128,1
1,1,0.524187684,29,0.0070149,fp32_tf32,1,128,1
1,0,0.52847451,21,0.0076203,fp32_tf32,1,128,1
1,0,0.526721954,14,0.0071482,fp32_tf32,1,128,1
1,1,0.526394725,39,0.0070847,fp32_tf32,1,128,1
1,0,0.525023878,32,0.0070783,fp32_tf32,1,128,1
1,1,0.528276205,12,0.0076602,fp32_tf32,1,128,1
1,0,0.525598526,39,0.0072576,fp32_tf32,1,128,1
1,0,0.523341715,25,0.0080607,fp32_tf32,1,128,1
1,0,0.526525795,15,0.0071896,fp32_tf32,1,128,1
1,1,0.526034176,32,0.0070294,fp32_tf32,1,128,1
1,0,0.525039792,38,0.0070106,fp32_tf32,1,128,1
1,1,0.527394295,28,0.0073418,fp32_tf32,1,128,1
1,1,0.528216362,25,0.0069159,fp32_tf32,1,128,1
1,1,0.525928497,24,0.0082408,fp32_tf32,1,128,1
1,1,0.526729405,26,0.0086962,fp32_tf32,1,128,1
1,1,0.523415208,25,0.0069051,fp32_tf32,1,128,1
1,1,0.526580811,15,0.0069397,fp32_tf32,1,128,1
1,0,0.523910284,22,0.0069713,fp32_tf32,1,128,1
1,0,0.526524067,20,0.0069365,fp32_tf32,1,128,1
1,0,0.525444448,24,0.0074273,fp32_tf32,1,128,1
1,1,0.526397586,18,0.0070205,fp32_tf32,1,128,1
1,1,0.524265051,16,0.008878,fp32_tf32,1,128,1
1,0,0.525934517,26,0.007183,fp32_tf32,1,128,1
1,0,0.527301133,43,0.0074371,fp32_tf32,1,128,1
1,1,0.52658385,31,0.0072369,fp32_tf32,1,128,1
1,1,0.527585387,23,0.0074374,fp32_tf32,1,128,1
1,1,0.525377989,20,0.0071692,fp32_tf32,1,128,1
1,0,0.524012864,27,0.0069799,fp32_tf32,1,128,1
1,1,0.526650429,10,0.0071929,fp32_tf32,1,128,1
1,0,0.527170658,29,0.0071351,fp32_tf32,1,128,1
1,0,0.527100682,15,0.0071672,fp32_tf32,1,128,1
1,0,0.525222301,16,0.0076729,fp32_tf32,1,128,1
1,0,0.526080489,37,0.0074316,fp32_tf32,1,128,1
1,1,0.525128722,26,0.0075111,fp32_tf32,1,128,1
1,0,0.527044773,37,0.0071358,fp32_tf32,1,128,1
1,1,0.525990725,22,0.0108771,fp32_tf32,1,128,1
1,1,0.524829328,32,0.0077828,fp32_tf32,1,128,1
1,0,0.523308516,28,0.0076078,fp32_tf32,1,128,1
1,0,0.523918748,22,0.0118424,fp32_tf32,1,128,1
1,1,0.524418473,23,0.007183,fp32_tf32,1,128,1
1,1,0.526124775,12,0.0080678,fp32_tf32,1,128,1
1,1,0.525455236,15,0.0077023,fp32_tf32,1,128,1
1,0,0.527622461,18,0.0076183,fp32_tf32,1,128,1
1,0,0.524019778,42,0.0111636,fp32_tf32,1,128,1
1,1,0.524586856,38,0.0076551,fp32_tf32,1,128,1
1,1,0.52390337,13,0.00772,fp32_tf32,1,128,1
1,1,0.527670681,32,0.0074953,fp32_tf32,1,128,1
1,0,0.525399148,20,0.0078628,fp32_tf32,1,128,1
1,1,0.52643162,17,0.0073838,fp32_tf32,1,128,1
1,0,0.525121033,16,0.0077186,fp32_tf32,1,128,1
1,1,0.523951352,22,0.0079473,fp32_tf32,1,128,1
1,1,0.525094688,34,0.0093567,fp32_tf32,1,128,1
1,0,0.526525795,55,0.0083606,fp32_tf32,1,128,1
1,1,0.522339046,24,0.007495,fp32_tf32,1,128,1
1,0,0.526791096,27,0.0077017,fp32_tf32,1,128,1
1,0,0.527679086,25,0.0075624,fp32_tf32,1,128,1
1,1,0.523871779,31,0.0078883,fp32_tf32,1,128,1
1,1,0.5249933,28,0.0077047,fp32_tf32,1,128,1
1,1,0.526778698,26,0.0076505,fp32_tf32,1,128,1
1,0,0.525267005,27,0.0074504,fp32_tf32,1,128,1
1,1,0.525862873,24,0.0087558,fp32_tf32,1,128,1
1,1,0.525502205,40,0.0075514,fp32_tf32,1,128,1
1,1,0.526995897,23,0.0075642,fp32_tf32,1,128,1
1,1,0.526081622,23,0.0072335,fp32_tf32,1,128,1
1,1,0.523162365,23,0.0084479,fp32_tf32,1,128,1
1,0,0.524750769,18,0.0106064,fp32_tf32,1,128,1
1,1,0.525153637,25,0.0081924,fp32_tf32,1,128,1
1,1,0.523578107,32,0.0090318,fp32_tf32,1,128,1
1,0,0.525940776,31,0.0107484,fp32_tf32,1,128,1
1,0,0.525570273,34,0.0113663,fp32_tf32,1,128,1
1,1,0.524745822,34,0.0077794,fp32_tf32,1,128,1
1,0,0.524025142,30,0.011021,fp32_tf32,1,128,1
1,0,0.526014268,13,0.0074316,fp32_tf32,1,128,1
1,1,0.524411023,28,0.0075289,fp32_tf32,1,128,1
1,0,0.527275145,27,0.0115098,fp32_tf32,1,128,1
1,1,0.530655146,22,0.0077488,fp32_tf32,1,128,1
1,1,0.527412534,18,0.0076548,fp32_tf32,1,128,1
1,1,0.527485609,54,0.0093318,fp32_tf32,1,128,1
1,0,0.524216652,40,0.008232,fp32_tf32,1,128,1
1,1,0.522070527,23,0.0077813,fp32_tf32,1,128,1
1,0,0.521976054,28,0.0075099,fp32_tf32,1,128,1
1,0,0.522766829,27,0.0073447,fp32_tf32,1,128,1
1,1,0.527040839,24,0.0073082,fp32_tf32,1,128,1
1,0,0.524527371,16,0.0084168,fp32_tf32,1,128,1
1,0,0.526353836,20,0.0074343,fp32_tf32,1,128,1
1,1,0.525681734,10,0.0074764,fp32_tf32,1,128,1
1,0,0.526334703,10,0.007366,fp32_tf32,1,128,1
1,1,0.523866653,35,0.0078556,fp32_tf32,1,128,1
1,0,0.524761677,24,0.0148112,fp32_tf32,1,128,1
1,1,0.526945412,20,0.0084172,fp32_tf32,1,128,1
1,1,0.524793565,32,0.0087153,fp32_tf32,1,128,1
1,0,0.526430666,26,0.0123096,fp32_tf32,1,128,1
1,0,0.52725184,21,0.0106883,fp32_tf32,1,128,1
1,1,0.528444171,33,0.0072186,fp32_tf32,1,128,1
1,0,0.523339033,27,0.0078498,fp32_tf32,1,128,1
1,1,0.525978804,13,0.0083827,fp32_tf32,1,128,1
1,1,0.52505362,15,0.0075849,fp32_tf32,1,128,1
1,1,0.525849104,39,0.007312,fp32_tf32,1,128,1
1,1,0.528209746,29,0.0071009,fp32_tf32,1,128,1
1,0,0.524253368,29,0.0098867,fp32_tf32,1,128,1
1,0,0.525490284,39,0.0069845,fp32_tf32,1,128,1
1,1,0.524939477,33,0.0094979,fp32_tf32,1,128,1
1,1,0.524753392,22,0.0073765,fp32_tf32,1,128,1
1,0,0.523616433,16,0.0071983,fp32_tf32,1,128,1
1,0,0.523913026,21,0.0072336,fp32_tf32,1,128,1
1,1,0.528000712,24,0.007132,fp32_tf32,1,128,1
1,0,0.527027369,51,0.007137,fp32_tf32,1,128,1
1,0,0.52442199,25,0.0071248,fp32_tf32,1,128,1
1,0,0.523463666,49,0.0074602,fp32_tf32,1,128,1
1,0,0.524554849,17,0.007349,fp32_tf32,1,128,1
1,0,0.526607752,11,0.0071016,fp32_tf32,1,128,1
1,1,0.526813686,14,0.0077272,fp32_tf32,1,128,1
1,0,0.525461197,16,0.0070204,fp32_tf32,1,128,1
1,0,0.522126138,28,0.0073004,fp32_tf32,1,128,1
1,0,0.524364531,21,0.007241,fp32_tf32,1,128,1
1,1,0.525433064,20,0.0073814,fp32_tf32,1,128,1
1,1,0.524697721,16,0.0072942,fp32_tf32,1,128,1
1,0,0.528141201,25,0.0073592,fp32_tf32,1,128,1
1,0,0.523743987,34,0.0069986,fp32_tf32,1,128,1
